802242,"Пила цепная электрическая Patriot ESP 2016 (220301550) 2000 Вт 16"" шаг 3/8"" паз 1,3 мм 57 звеньев",6350.0
691772,Шлифмашина прямая пневматическая Fubag (100101) GL25000,2460.0
161720,Ножовка по дереву Stanley (2-15-281) 380 мм крупный зуб,2069.0
161717,Ножовка по дереву Stanley (2-17-205) 300 мм мелкий зуб,2508.0
813800,Отбойный молоток электрический Зубр ЗМ-35-1600 ВК 1600 Вт 35 Дж HEX 30,29899.0
505052,Пила торцовочная электрическая Metabo KGS 216 M sеt (690827000) 1500 Вт 216 мм,32484.0
615976,Пистолет пневматический Metabo (601581000) BP 200 продувочный,1732.0
813820,Плиткорез электрический Зубр ЭП-200-800С 800 Вт 200 мм,22950.0
828657,Штуцер Fubag (180160 B) для соединения 6 мм с обжимным кольцом,110.0
504692,"Перфоратор электрический DeWalt D25144K 900 Вт 3,2 Дж SDS-plus",19044.0
504694,"Перфоратор электрический DeWalt D25133K-QS 800 Вт 2,8 Дж SDS-plus",11616.0
685277,"Перфоратор электрический Einhell TC-RH 900 (4258237) 900 Вт 3,0 Дж SDS-plus",7560.0
635112,Плиткорез электрический Einhell TC-TC 800 (4301185) 800 Вт 180 мм,9300.0
881441,Шлифмашина угловая электрическая Фиолент МШУ17-11-125Э Professional (ИДФР298135013-01) 1100 Вт d125 мм,7128.0
504765,Лобзик электрический Makita 4327 450 Вт,4876.0
691782,Пистолет пневматический Fubag (110121) DG170/4 продувочный,350.0
825652,Компрессор масляный Вихрь (74/3/4) КМП-300/50 50 л 2 кВт,15890.0
881442,Шлифмашина угловая электрическая Фиолент МШУ13-9-125Э М Мастер (ИДФР298135011-02) 1100 Вт d125 мм,5954.0
681545,Ножовка по дереву Hesler Teflon 350 мм 7 зуб/дюйм крупный зуб,550.0
681540,Ножовка по металлу КМ 300 мм 24 зуб/дюйм средний зуб,1433.0
795194,"Перфоратор электрический Ресанта П-28-800К (75/3/1) 800 Вт 3,4 Дж SDS-plus",6890.0
966564,Пила дисковая электрическая Metabo KS 165 (602363000) 1050 Вт 165 мм,7460.0
605065,Стойка для УШМ d115/125 мм Einhell TS (4431040),3140.0
991366,Отбойный молоток электрический Patriot DB 460 (140301375) 1600 Вт 45 Дж шестигранный,22990.0
106966,Рубанок электрический Интерскол Р-102/1100ЭМ (70.1.1.00) 1000 Вт 102 мм,7902.0
759069,Фильтр воздушный Patriot (830902027) FC 20 для компрессоров,120.0
674528,Штроборез электрический Фиолент Б2-30 (ИДФР298416002) 1600 Вт d125 мм без дисков,7772.0
504760,Дрель ударная Makita HP2050 720 Вт,10990.0
759058,"Компрессор масляный Patriot (525306367) EURO 50-260 50 л 1,8 кВт",13990.0
505057,Полотно ножовочное по металлу Stanley Fatmax (FMHT0-20194) биметаллическое 300 мм 18 зуб/дюйм (2 шт.),557.0
791667,"Перфоратор электрический Фиолент П10-1000-РЭ (9400064) 1000 Вт 3,5 Дж SDS-plus",6570.0
802243,"Пила цепная электрическая Patriot ES 2618 (220301526) 2500 Вт 18"" шаг 3/8"" паз 1,3 мм 62 звена",8490.0
813828,Пила сабельная электрическая Зубр ЗПС-1400 Э 1400 Вт,9920.0
921017,Пила стационарная Einhell TC-TS 315 U (4340556) 2000 Вт d315 мм,36990.0
908300,"Перфоратор аккумуляторный Makita XGT (HR001GM201) 40 Вт 2,8 Дж 40В 2х4Ач Li-Ion SDS-plus 2 АКБ и ЗУ",55999.0
689316,"Электропила цепная КМ ECS-1601/14 (689316) 1600 Вт 14"" шаг 0.325"" паз 1,3 мм 53 звена",3899.0
671783,Пила дисковая электрическая ЗУБР ПД-65 1600 Вт 190 мм,6200.0
156419,Рубанок электрический 710 Вт 82 мм,2750.0
162136,"Дрель-шуруповерт аккумуляторная Metabo BS (602206540) 14,4В 2х2Ач Li-Ion",14364.0
967184,Фен строительный электрический Patriot HG 215 (170301321) 2000 Вт,3490.0
693572,Точило электрическое Einhell TC-US 350 (4466154) 350 Вт круг 150 мм с лентой,8487.0
159656,Фен строительный электрический Интерскол ФЭ-2000ЭМ (385.0.1.00) 2000 Вт,3912.0
163854,Дрель безударная 450 Вт,1574.0
162141,Дрель ударная Metabo SBE 650 (600742000) 650 Вт,4483.0
828647,Муфта Fubag (180101 B) для соединения 3/8 НР,330.0
671791,Полотно-струна Kraftool с напылением из карбида вольфрама 300 мм (1 шт.),290.0
612646,Пила дисковая электрическая DeWalt DWE550 1200 Вт 165 мм,12175.0
672586,"Дрель-шуруповерт аккумуляторная Интерскол Да-12ЭР-02 (534.0.2.01) 12В 2х1,5Ач Li-Ion 2 АКБ иЗУ",5061.0
961845,Скобозабивной пистолет пневматический Zitrek ZKPS01 (018-1133),2489.0
611107,Лобзик электрический Bosch GST 700 (06012A7020) 500 Вт,6290.0
504616,Шлифмашина дельтавидная электрическая Einhell TE-OS 1320 (4460560) 130 Вт 150х150 мм,3603.0
925076,Гайковерт аккумуляторный ударный бесщеточный Зубр GB-250 (GB-250-22) 20В 2х2Ач Li-Ion 2 АКБ и ЗУ,14160.0
828653,Муфта Fubag (180120 B) для соединения 6 мм с обжимным кольцом,330.0
758397,Шлифмашина дельтавидная аккумуляторная КМ АТОМ (CDGM-181) 18В Li-Ion 150х150 мм без АКБ и ЗУ,2990.0
795189,Дрель-шуруповерт аккумуляторная безударная Ресанта ДА-14-2ЛК (75/14/4) 14В 2х2Ач Li-Ion 2 АКБ иЗУ,5790.0
660983,"Бензопила Huter BS-52 (70/6/3) 3,4 л.с. 20"" шаг 0,325"" паз 1,5 мм 76 звеньев",8890.0
635214,Дрель-шуруповерт аккумуляторная Metabo BS 18 L BL (602326500) 18В 2х2Ач Li-Ion,17301.0
966565,Пила дисковая электрическая Metabo KS 190 (602364000) 1050 Вт 190 мм,8400.0
813814,Штроборез электрический Зубр ЗШ-П45-2100 ПВТК 2100 Вт d180 мм без дисков,15550.0
691785,Набор пневмоинструмента Fubag (120102) 5 предметов,3600.0
136284,"Перфоратор электрический Makita HR2811FT 800 Вт 2,9 Дж SDS-plus",26802.0
825649,"Компрессор масляный Вихрь (74/3/1) КМП-210/10 10 л 1,6 кВт",8990.0
795202,Точило электрическое Ресанта Т-150/250 (75/7/2) 250 Вт круг 150 мм,4690.0
654701,Ножовка по пластику Bahco ProfCut (PC-22-PLC) 550 мм средний зуб,3466.0
504741,Отбойный молоток электрический Интерскол М-20/1500ЭВ (441.0.0.00) 1500 Вт 20 Дж SDS-max,24990.0
803779,Дрель-шуруповерт аккумуляторная безударная Makita DDF486Z (DDF486Z) 18В Li-Ion без АКБ и ЗУ,16853.0
795184,Пила дисковая электрическая Ресанта ДП-190/1800 (75/11/2) 1800 Вт 190 мм,7890.0
795188,Дрель-шуруповерт аккумуляторная безударная Ресанта ДА-12-2ЛК (75/14/2) 12В 2х2Ач Li-Ion 2 АКБ иЗУ,5190.0
615983,Краскопульт пневматический Metabo (601576000) FSP 1000 S,5775.0
654264,Пила торцовочная электрическая ЗУБР ЗПТ-210-1400 Л 1300 Вт 210 мм,8370.0
168285,"Перфоратор электрический Makita HR2460 780 Вт 2,7 Дж SDS-plus",15152.0
813823,Фрезер электрический Зубр ФМ-1900 1900 Вт,9499.0
759080,Шланг спиральный Patriot (830901045) PU 15 быстросъемный 15 м для компрессоров,950.0
909329,Реноватор аккумуляторный Makita (DTM50RFE) 18В Li-Ion 2 АКБ и ЗУ,24087.0
672587,"Дрель-шуруповерт аккумуляторная Интерскол Да-14,4ЭР (535.0.2.01) 14,4В 2х1,5Ач Li-Ion 2 АКБ иЗУ",8020.0
967189,Фрезер электрический Patriot ER 180 (150300180) 1600 Вт,9490.0
825650,"Компрессор масляный Вихрь (74/3/2) КМП-230/24 24 л 1,6 кВт",10890.0
795207,Фрезер электрический Ресанта ФМ-1900Э (75/13/2) 1900 Вт,10090.0
654255,Дрель ударная ЗУБР ДУ-810 ЭРМ2 810 Вт,3300.0
813815,"Краскопульт электрический Зубр КПЭ-650 650 Вт 0,8 л",4920.0
967190,Фен строительный электрический Patriot HG 220 (170301330) 2000 Вт,4990.0
612653,Реноватор электрический DeWalt DWE315KT 300 Вт,27384.0
168286,"Бензопила Champion 251 3,13 л.с. 18"" шаг 0,325"" паз 1,5 мм 72 звена",10690.0
914335,Ножовка по дереву Gross 500 мм 7 зуб/дюйм крупный зуб,1353.0
668541,Гайковерт аккумуляторный ударный КМ АТОМ (СIW-181BL) 18В Li-Ion без АКБ и ЗУ,5100.0
162145,Пистолет клеевой электрический Metabo KE 3000 (618121000) 220 Вт,4304.0
937681,Дрель ударная Bosch GSB 13 RE (0601217104) 600 Вт ключевой патрон,4700.0
686619,Ножовка по металлу Bahco Sandflex (218) 150 мм 32 зуб/дюйм,414.0
686620,Полотно ножовочное для малых ножовок Bahco Sandflex (228-32-5P) биметаллическое 150 мм (5 шт.),457.0
161721,Ножовка по дереву Stanley (2-15-283) 450 мм крупный зуб,2255.0
666301,Пила аллигаторная электрическая DeWalt DWE399-QS 1700 Вт,48948.0
633388,"Пылесос строительный аккумуляторный/электрический DeWalt DCV584L-QW 300 Вт 7,5 л 18В Li-Ion без АКБ и ЗУ",28203.0
813805,Пила торцовочная электрическая Зубр ЗПТК-210-1500 1500 Вт 210 мм,12890.0
612644,"Перфоратор электрический DeWalt D25773K-QS 1700 Вт 19,4 Дж SDS-max",84525.0
982107,Шлифмашина угловая аккумуляторная Makita XGT GA013GZ (GA013GZ) 40В Li-Ion d125 мм без АКБ и ЗУ,18350.0
795192,Лобзик электрический Ресанта Л-100/850 (75/9/4) 850 Вт,5090.0
635111,Пила торцовочная электрическая Einhell TC-SM 2531/1 U (4300817) 1900 Вт 254 мм,20480.0
813796,Дрель-шуруповерт аккумуляторная Зубр ДШЛ-125-22 12В 2х2Ач Li-Ion 2 АКБ и ЗУ,4999.0
109375,Шлифмашина ленточная электрическая Интерскол ЛШМ-76/900 (16.1.0.00) 900 Вт 533х75 мм,6153.0
967196,Дрель-шуруповерт аккумуляторная безударная щеточная Patriot BR 111ES (180201411) 12В 2х2Ач Li-Ion 2 АКБ и ЗУ,3999.0
674529,Штроборез электрический Фиолент Б4-70 (ИДФР298416006) 2300 Вт d180 мм без дисков,12089.0
776037,Пила настольная электрическая Bosch GTS 635-216 (0601B42000) 1600 Вт,42919.0
129629,Шлифмашина полировальная электрическая Интерскол УПМ-180/1300Э (27.1.1.12) 1300 Вт d180 мм,7056.0
635105,Дрель-миксер электрическая Einhell TE-MX 1600-2 (4258561) 1600 Вт,14900.0
635115,Шлифмашина полировальная электрическая Einhell CC-PO 1100/2E (2093265) 1100 Вт d180 мм,6449.0
828659,Минилубрикатор Fubag (190107) для смазывания 1/4 НР,265.0
961846,Краскопульт электрический Deko R450 (018-7000) 900 Вт,25900.0
633390,Пистолет для герметика аккумуляторный DeWalt DCE580N-XJ 18В Li-Ion без АКБ и ЗУ,24938.0
153773,Лобзик электрический Einhell TH-JS 85 (4321140) 620 Вт,4956.0
942211,Отбойный молоток электрический Einhell TE-DH 32 (4139099) 1500 Вт 32 Дж SDS-max,24199.0
672589,"Дрель-шуруповерт аккумуляторная Интерскол ДА-13/18ВК (575.1.2.70) 18В 2х1,5Ач Li-Ion 2 АКБ иЗУ",8400.0
633381,Дрель-шуруповерт аккумуляторная DeWalt DCD991NT-XJ 18В Li-Ion без АКБ и ЗУ,22150.0
654273,Шлифмашина ленточная электрическая ЗУБР ЗЛШМ-76-950 950 Вт 533х76 мм,5130.0
682026,Пила монтажная электрическая Makita LW1401 2200 Вт 355 мм,20701.0
153780,Плиткорез электрический Einhell ТС-ТС 618 (4301180) 600 Вт 180 мм,5880.0
161724,Ножовка по ламинату Stanley (2-20-180) 450 мм мелкий зуб,1852.0
829309,"Компрессор масляный Fubag (614319530) DС 320/24 24 л 1,8 кВт",18450.0
909324,Фрезер электрический Makita (RT0700C) 710 Вт,10668.0
635109,Пила сабельная электрическая Einhell TE-AP 750 E (4326170) 750 Вт,7340.0
626177,Дрель-шуруповерт аккумуляторная ударная Makita HP333DWAE 12В 2х2Ач Li-Ion,11130.0
791666,Бороздодел электрический Фиолент Б3-40 (ИДФР298416003) 1600 Вт d150 мм без дисков,10697.0
600845,"Пила цепная DeWalt DCM575X1-QW 16"" шаг 3/8"" паз 1,1 мм 56 звеньев Li-Ion 54В 3Ач 1 АКБ и ЗУ",41549.0
828663,Блок Fubag (190140) для подготовки воздуха 1/4,3200.0
795204,Шлифмашина угловая электрическая Ресанта УШМ-125/1200Э (75/12/4) 1200 Вт d125 мм,5190.0
633384,"Перфоратор аккумуляторный DeWalt DCH273N-XJ 2,1 Дж 18В Li-Ion SDS-plus без АКБ и ЗУ",36528.0
615973,"Компрессор безмасляный Metabo (601544000) Power 250-10 W OF 10 л 1,5 кВт",34697.0
982108,Шлифмашина угловая аккумуляторная Makita XGT GA029GZ (GA029GZ) 40В Li-Ion d125 мм без АКБ и ЗУ,18800.0
654256,"Краскопульт электрический ЗУБР КПЭ-350 350 Вт 0,8 л",3100.0
686627,Полотно ножовочное по металлу Bahco Sandflex (3906-300-18-100) биметаллическое 300 мм 18 зуб/дюйм,183.0
795201,Фен строительный электрический Ресанта ФЭ-2000ЭК (75/2/2) 2000 Вт,3390.0
813797,"Дрель-шуруповерт аккумуляторная Зубр ДШЛ-145-22 14,4В 2х2Ач Li-Ion 2 АКБ и ЗУ",6299.0
991508,"Головка торцевая ударная Jonnesway (S03AD4121) 1/2"" для пневмоинструмента 21 мм глубокая",550.0
967213,"Перфоратор электрический Patriot RH242 (140301326) 720 Вт 1,9 Дж SDS-plus",4190.0
946022,"Компрессор безмасляный Denzel (58057) РС 1/6-180 6 л 1,1 кВт",12720.0
504592,"Дрель-шуруповерт аккумуляторная Einhell PXC TE-CD 18/2 Li kit (4513830) 18В 2х1,5Ач Li-Ion",10416.0
967841,"Отвертка аккумуляторная безударная Зубр PSD-4 4В 1х1,5Ач Li-Ion",2930.0
795209,Шлифмашина эксцентриковая электрическая Ресанта ЭШМ-125Э (75/6/2) 450 Вт 125 мм,4190.0
784609,"Компрессор масляный Patriot (525306365) EURO 24-240 24 л 1,5 кВт",10790.0
611805,Шлифмашина эксцентриковая аккумуляторная Einhell PXC TE-RS 18 Li-Solo (4462010) 18В Li-Ion d125 мм без АКБ и ЗУ,4200.0
795197,Рубанок электрический Ресанта Р-82/800 (75/5/1) 800 Вт,4690.0
814547,"Ножовка по дереву Дельта 500 мм 8,46 зуб/дюйм мелкий зуб",845.0
795187,Дрель ударная Ресанта ДУ-15/950М (75/8/4) 950 Вт,4290.0
654274,Рубанок электрический ЗУБР ЗР-950-82 950 Вт 82 мм,4990.0
967832,Фрезер электрический Зубр ФПР-1200 (ФПР-1200) 1200 Вт,7000.0
813822,Плиткорез электрический Зубр ЭП-300-1500C 1500 Вт 300 мм,54260.0
633383,Лобзик аккумуляторный DeWalt DCS334N-XJ 18В Li-Ion без АКБ и ЗУ,22940.0
967844,Дрель-шуруповерт аккумуляторная безударная Зубр DL-121-42 12В 2х4Ач Li-Ion 2 АКБ и ЗУ,7699.0
161722,Ножовка по дереву Stanley (2-15-289) 550 мм крупный зуб,2258.0
684989,Набор пневмоинструмента Fubag (120101),3330.0
691780,"Пистолет пневматический Fubag (110115) SBG142/3,5 пескоструйный",1370.0
967843,Перфоратор аккумуляторный Зубр PB-260-42 3 Дж 20В 2х4Ач SDS-plus 2 АКБ и ЗУ,23880.0
983601,Перфоратор аккумуляторный Greenworks GD24SDS2K4 (3803007UB) 2 Дж 24В 1х4Ач Li-Ion SDS-plus с АКБ и ЗУ,19410.0
618851,Гвоздезабивной пистолет аккумуляторный DeWalt DCN692P2-QW 18В 2х5Ач Li-Ion,78625.0
967836,Шлифмашина угловая электрическая Зубр УШМ-150-1405 1400 Вт d150 мм,5790.0
814549,"Ножовка по дереву Дельта 400 мм 8,46 зуб/дюйм мелкий зуб",678.0
981559,"Пила цепная аккумуляторная Karcher CNS 18-30 (1.444-001.0) 12"" шаг 3/8"" паз 1,1 мм 45 звеньев Li-Ion 18В без АКБ и ЗУ",24060.0
129631,Точило электрическое Интерскол Т-125/120 (539.1.0.00) 120 Вт круг 125/125 мм,5010.0
813795,"Отвертка аккумуляторная Зубр ЗО-ЕМ-3.6 Ли 3,6В 1х1,3Ач Li-Ion 1 АКБ и ЗУ",2440.0
671782,Пила дисковая электрическая ЗУБР ПД-75 2000 Вт 210 мм,7940.0
824911,Шлифмашина угловая аккумуляторная Einhell Axxio 18/125 Q (4431151) 18В Li-Ion d125 мм без АКБ и ЗУ,9012.0
921035,Шлифмашина угловая аккумуляторная Интерскол (578.4.1.70) 18В Li-Ion d125 мм,11990.0
670117,Перфоратор аккумуляторный Bosch GBH 180-LI Brushless (0611911120) 2 Дж 18В Li-Ion SDS-plus без АКБ и ЗУ,14280.0
829308,"Компрессор безмасляный Fubag (31383) OLS 160/24 24 л 0,8 кВт малошумный",14760.0
612673,Реноватор аккумуляторный Makita DTM50Z 300 Вт 18В Li-Ion без АКБ и ЗУ,9146.0
153779,Пила сабельная электрическая Einhell TH-AP (TC-AP) 650 (4326141) 650 Вт,7287.0
781590,Пила стационарная Einhell TC-TS 2025/2 U (4340490) 1800 Вт d250 мм,22995.0
781593,Шлифмашина угловая электрическая Einhell TE-AG 230/2000 (4430840) 2000 Вт d230 мм,9408.0
980075,Пила торцовочная электрическая Patriot MS 255 (190301855) 1800 Вт 250 мм,17846.0
908415,"Дрель-шуруповерт аккумуляторная Makita XGT (DF001GD201) 40В 2х2,5Ач Li-Ion 2 АКБ и ЗУ",41880.0
129630,Рубанок электрический Интерскол Р-110/1100М (49.1.0.12) 1100 Вт 110 мм,8978.0
504758,"Дрель-шуруповерт аккумуляторная Makita DF332DWAE 10,8В 2х2Ач Li-Ion",15414.0
759060,"Компрессор масляный Patriot (525301965) PTR 100-440I 100 л 2,2 кВт",39878.0
991507,"Головка торцевая ударная Jonnesway (S03AD4119) 1/2"" для пневмоинструмента 19 мм глубокая",518.0
633376,Гайковерт аккумуляторный DeWalt DCF899N-XJ 18В Li-Ion без АКБ и ЗУ,33217.0
813791,Дрель-миксер электрическая Зубр МР-1101 1100 Вт,5520.0
813793,Дрель-миксер электрическая Зубр МРД-1401 1400 Вт,12270.0
163692,Рубанок электрический Bosch GHO 6500 (601596000) 600 Вт 82 мм,12212.0
162128,"Дрель-шуруповерт аккумуляторная Metabo BS 18 В (602207550) 18В 2х1,5Ач Li-Ion",15256.0
689349,"Компрессор безмасляный Fubag Easy Air 1,1 кВт",9390.0
615977,Пистолет пневматический Metabo (601580000) BP 210 продувочный,1990.0
670377,Пистолет клеевой аккумуляторный КМ АТОМ (CHGG-181) 18В Li-Ion без АКБ и ЗУ,2089.0
758398,Рубанок аккумуляторный КМ АТОМ (СP-181) 18В Li-Ion 82 мм без АКБ и ЗУ,4900.0
797840,Пылесос строительный электрический Karcher WD 4 S V-20/5/22 (YSY) (1.628-250.0) 1000 Вт 20 л,13649.0
504691,"Перфоратор электрический DeWalt D25481K 1050 Вт 6,1 Дж SDS-max",39700.0
967835,Пила торцовочная электрическая Зубр ЗПТ-255-1800 ЛМ2 1600 Вт 255 мм,14560.0
616361,Шлифмашина угловая электрическая Einhell TE-AG 125/750 (4430880) 750 Вт d125 мм,3700.0
813818,Плиткорез электрический Зубр ЭП-180-600Н 600 Вт 180 мм,6690.0
813804,Пила торцовочная электрическая Зубр ППТ-255-П 2000 Вт 255 мм,19699.0
654253,Дрель ударная ЗУБР ДУ-550 ЭР 550 Вт,2770.0
504600,Шлифмашина угловая аккумуляторная Einhell PXC TE-AG 18/115 Li-solo (4431110) 18В Li-Ion d115 мм без АКБ и ЗУ,4783.0
161723,Ножовка по дереву Stanley Teflon (2-20-530) 550 мм крупный зуб,4221.0
654254,Дрель ударная ЗУБР ДУ-710 ЭРМ2 710 Вт,2278.0
505058,Полотно ножовочное по металлу Stanley Fatmax (FMHT0-20195) биметаллическое 300 мм 24 зуб/дюйм (2 шт.),340.0
967193,Пила торцовочная электрическая Patriot MS 305 (190301905) 1700 Вт 305 мм,33990.0
795191,Дрель-шуруповерт аккумуляторная ударная Ресанта ДА-18-2ЛК-У (75/14/6) 18В 2х2Ач Li-Ion 2 АКБ иЗУ,7890.0
619474,Шлифмашина эксцентриковая электрическая Mirka DEROS 5650CV (MID5650202CA) 350 Вт d125/150 мм,79200.0
967215,Пила дисковая электрическая Patriot CS162 (190301620) 1200 Вт 160 мм,5590.0
681519,Лобзик ручной по дереву Hesler 170 мм,309.0
691758,"Компрессор безмасляный Fubag (A6BB304KOA600) OL 195/6 CM1.5 6 л 1,1 кВт",11740.0
881439,Лобзик электрический Фиолент ПМ7-750Э М (ИДФР298256008-01) 750 Вт 220В,4780.0
813803,Пила торцовочная электрическая Зубр ППТ-216-П 1800 Вт 216 мм,17670.0
691768,Гвоздезабивной пистолет пневматический Fubag N90 (100156),17190.0
795195,"Перфоратор электрический Ресанта П-30-900К (75/3/2) 900 Вт 4,3 Дж SDS-plus",8390.0
813794,"Отвертка аккумуляторная Зубр ЗО-Е-3.6 Ли 3,6В 1х1,3Ач Li-Ion 1 АКБ и ЗУ",1599.0
129620,Шлифмашина угловая электрическая Makita 9557HN 840 Вт d115 мм,5775.0
967195,Шлифмашина угловая электрическая 125 мм Patriot AG 130 (110301130) 1000 Вт d125 мм,4990.0
162139,Пила дисковая электрическая Metabo KS 55 (600855000) 1200 Вт 160 мм,11339.0
639273,Лобзик электрический Bosch GST 850 BE (060158F123) 600 Вт,9608.0
795186,Дрель ударная Ресанта ДУ-15/850 (75/8/3) 850 Вт,3590.0
885919,"Гвоздезабивной пистолет газовый Toua (GSN40В) 7,2В 1,5Ач Li-Ion",33075.0
828664,Блок Fubag (190150) для подготовки воздуха 1/2,4940.0
759059,Компрессор масляный Patriot (525306312) PTR 80-450A 80 л 2 кВт,39190.0
684988,"Гайковерт пневматический Fubag (100109) PW 312 1/2""",4650.0
660985,"Бензопила Huter BS-52M (70/6/9) 3,8 л.с. 18"" шаг 3/8"" паз 1,3 мм 72 звена",8690.0
991500,"Головка торцевая ударная Jonnesway (S03A4117) 1/2"" для пневмоинструмента 17 мм",365.0
654579,"Заточный комплект для X-Cut C83/85 Husqvarna (5869385-01) шаг 3/8"" паз 1,5 мм",2449.0
600846,"Пила цепная DeWalt DCM565P1-QW XR 12"" шаг 3/8"" паз 1,1 мм 45 звеньев Li-Ion 18В 5Ач 1 АКБ и ЗУ",33099.0
951804,Лобзик электрический Metabo STEB 65 Quick (601030000) 450 Вт,5189.0
162148,Дрель ударная Metabo SBE 650 Impuls (600743000) 650 Вт,6541.0
983616,Фен строительный аккумуляторный Greenworks G24HG (3400207) без АКБ и ЗУ,5990.0
691315,Пила дисковая аккумуляторная Kress KU520.9 (KU520.9) 20В Li-Ion 165 мм,16220.0
813806,Рубанок электрический Зубр ЗР-1300-110 1300 Вт 110 мм,9910.0
908187,"Гайковерт аккумуляторный ударный Makita XGT TW007GD201 (TW007GD201) 40В 2х2,5Ач Li-Ion 2 АКБ и ЗУ",59990.0
991501,"Головка торцевая ударная Jonnesway (S03A4119) 1/2"" для пневмоинструмента 19 мм",385.0
655576,Гвоздезабивной пистолет аккумуляторный DeWalt DCN660N-XJ 18В Li-Ion без АКБ и ЗУ,50085.0
691759,"Компрессор масляный Fubag (61431378) FС 230/24 CM2 24 л 1,5 кВт",13760.0
612650,Рубанок электрический DeWalt DW680-QS 600 Вт 82 мм,17219.0
795182,Гравер электрический Ресанта Г-180ЭГ (75/4/1) 180 Вт с набором оснастки,4190.0
684197,Фен строительный электрический Metabo HG 16-500 (601067000) 1600 Вт,5990.0
908296,Пила сабельная аккумуляторная Makita XGT JR001GM201 (JR001GM201) 40В Li-Ion 2 АКБ и ЗУ,59990.0
814548,"Ножовка по дереву Дельта 300 мм 8,46 зуб/дюйм мелкий зуб",478.0
946024,"Компрессор масляный Denzel (58110) BCV2200/100 100 л 2,3 кВт",38890.0
613265,Дрель-шуруповерт аккумуляторная Metabo BS 18 LTX Impuls (602191960) 18В 3х4Ач Li-Ion,50120.0
781589,Циркулярная пила Einhell TC-TS 210 (4340425) 900 Вт d210 мм,14990.0
967838,Пила дисковая электрическая Зубр ПДП-65 1600 Вт 190 мм,7820.0
670115,Пила торцовочная электрическая Bosch GCM 800 SJ (0601B19000) 1400 Вт 216 мм,41297.0
626946,"Перфоратор аккумуляторный Kress TBD KU388 2,2 Дж 20В 2х4Ач Li-Ion SDS-plus",37290.0
635107,Пила дисковая электрическая Einhell TE-CS 165 (4331010) 1200 Вт 165 мм,7559.0
615980,"Гайковерт пневматический Metabo (604119500) DRS 68 Sеt 1/2""",14592.0
129632,Точило электрическое Интерскол Т-150/150 (591.1.0.00) 150 Вт круг 150/150 мм,5669.0
991499,"Головка торцевая ударная Jonnesway (S03A4113) 1/2"" для пневмоинструмента 13 мм",325.0
654704,Ножовка по металлу профи Bahco ProfCut (319) 300 мм 24 зуб/дюйм мелкий зуб,3117.0
991506,"Головка торцевая ударная Jonnesway (S03AD4117) 1/2"" для пневмоинструмента 17 мм глубокая",590.0
795198,Рубанок электрический Ресанта Р-82СТ (75/5/2) 1100 Вт,7690.0
635210,Дрель-шуруповерт аккумуляторная Metabo PowerMaxx BS 12 (601036500) 12В 2х2Ач Li-Ion,13712.0
504593,Дрель-шуруповерт аккумуляторная Einhell PXC TE-CD 18 Li Brushless-Solo (4513850) 18В Li-Ion без АКБ и ЗУ,7870.0
627193,"Электропила цепная Husqvarna 420EL (9672057-16) 2000 Вт 16"" шаг 3/8"" паз 1,3 мм 56 звеньев",31990.0
798233,Пылесос строительный электрический Karcher NT 40/1 Tact Te L *EU (1.148-311.0) 1380 Вт 40 л,83990.0
881443,Шлифмашина угловая электрическая Фиолент МШУ17-11-125Э М Мастер (ИДФР298135013-02) 1100 Вт d125 мм,7145.0
633386,Пила дисковая аккумуляторная DeWalt DCS570N-XJ 18В Li-Ion 184 мм без АКБ и ЗУ,22712.0
682860,Дрель-шуруповерт аккумуляторная DeWalt DCD701N-XJ (DCD701N-XJ) 12В Li-Ion без АКБ и ЗУ,9641.0
940405,Набор электроинструмента Makita DK0167 лобзик 4329 + дисковая пила HS7601,23099.0
795183,Пила дисковая электрическая Ресанта ДП-165/1300 (75/11/1) 1300 Вт 165 мм,6390.0
885920,"Гвоздезабивной пистолет газовый Toua (GFN3490CHС) 7,2В 1,5Ач Li-Ion",35175.0
980594,"Пила цепная аккумуляторная Greenworks 40V GD40CS18K2 (2005807UA) 16"" шаг 3/8"" паз 1,1 мм 56 звеньев Li-Ion 40В 2Ач 1 АКБ и ЗУ",19990.0
162137,Перфоратор электрический Metabo KHE 2660 (600663500) 850 Вт 3 Дж SDS-plus,19640.0
626959,Шлифмашина угловая электрическая Kress KU704 900 Вт d125 мм,6890.0
635215,Дрель-шуруповерт аккумуляторная Metabo BS 18 L BL Q (602327500) 18В 2х2Ач Li-Ion,24766.0
925075,Пила сабельная аккумуляторная Зубр SPB-180 (SPB-180-41) 20В Li-Ion с АКБ и ЗУ,15110.0
504625,Пылесос строительный электрический Einhell TE-VC 2340 SA (2342380) 1200 Вт 40 л,21209.0
660989,"Пила цепная Huter ELS-1800P (70/10/5) 1800 Вт 14"" шаг 3/8"" паз 1,3 мм 53 звена",5890.0
828661,Фильтр воздушный Fubag (190120) для подготовки воздуха 1/4,2010.0
660991,"Электропила цепная Huter ELS-1500P (70/10/4) 1500 Вт 12"" шаг 3/8"" паз 1,3 мм 45 звеньев",5290.0
611802,Гайковерт аккумуляторный ударный Einhell PXC TE-CW 18 Li Brushless-Solo (4510040) 18В Li-Ion без АКБ и ЗУ,9500.0
654258,Лобзик электрический ЗУБР Л-П730-120 730 Вт,5020.0
